,LOC,PER,ORG,DATE
bam,0.9999982714653015,0.9999987483024597,0.9999975562095642,0.9999977946281433
bbj,0.9999990463256836,0.9999991655349731,0.9999991059303284,0.9999984502792358
ewe,0.9999995827674866,0.9999990463256836,0.9999990463256836,0.9999986886978149
fon,0.9999983906745911,0.999998152256012,0.999998927116394,0.999998152256012
hau,0.999999463558197,0.9999992251396179,0.999999463558197,0.9999983310699463
ibo,0.9999995231628418,0.9999997019767761,0.9999988675117493,0.9999994039535522
kin,0.9999997019767761,0.9999989867210388,0.9999997615814209,0.9999991059303284
lug,0.9999996423721313,0.9999997615814209,0.9999997019767761,0.999999463558197
luo,0.9999996423721313,0.9999994039535522,0.9999993443489075,0.9999989867210388
mos,0.9999995827674866,0.9999997019767761,0.9999992847442627,0.9999987483024597
nya,0.9999996423721313,0.9999995231628418,0.9999995231628418,0.9999988675117493
pcm,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999983906745911
sna,0.9999997615814209,0.9999997615814209,0.9999998211860657,0.9999992847442627
swa,0.9999991059303284,0.9999989867210388,0.9999989867210388,0.9999983906745911
tsn,0.9999993443489075,0.9999996423721313,0.999999463558197,0.9999989867210388
twi,0.9999992251396179,0.999998927116394,0.9999991059303284,0.9999970197677612
wol,0.9999995827674866,0.9999996423721313,0.9999990463256836,0.9999991655349731
xho,0.9999993443489075,0.9999991655349731,0.9999995827674866,0.9999991655349731
yor,0.9999988675117493,0.999998927116394,0.9999992251396179,0.999998927116394
zul,0.9999993443489075,0.9999993443489075,0.9999996423721313,0.9999991059303284
