,PER,DATE,LOC,ORG
bam,0.9541388154029846,,0.9336774349212646,0.8505435585975647
bbj,0.9474062323570251,,0.8389952778816223,0.9296258091926575
ewe,0.9385085105895996,,0.9171556830406189,0.9491056203842163
fon,0.9361914992332458,,0.9109007716178894,0.9477161169052124
hau,0.9619410634040833,,0.9091655015945435,0.9632131457328796
ibo,0.9542937278747559,,0.917768657207489,0.95867919921875
kin,0.9669530391693115,,0.9598886966705322,0.9655611515045166
lug,0.9448919296264648,,0.9528235197067261,0.9659971594810486
luo,0.9475393891334534,,0.9519323110580444,0.9561527967453003
mos,0.9518630504608154,,0.9184666275978088,0.9493850469589233
nya,0.9671235084533691,,0.9132659435272217,0.9606911540031433
pcm,0.9549289345741272,,0.9223728179931641,0.9248540997505188
sna,0.9548671245574951,,0.895351231098175,0.9562506675720215
swa,0.9311618804931641,,0.936409056186676,0.9155823588371277
tsn,0.9557608962059021,,0.9264369010925293,0.9533135890960693
twi,0.9622352123260498,,0.9525576829910278,0.9752811193466187
wol,0.9578555822372437,,0.9070819020271301,0.9467576742172241
xho,0.9052512049674988,,0.891635000705719,0.9483679533004761
yor,0.907871663570404,,0.8511195182800293,0.931562066078186
zul,0.9308008551597595,,0.9192509055137634,0.9625818729400635
