,LOC,ORG,DATE,PER
bam,0.9336774349212646,0.8505435585975647,,0.9541388154029846
bbj,0.8389952778816223,0.9296258091926575,,0.9474062323570251
ewe,0.9171556830406189,0.9491056203842163,,0.9385085105895996
fon,0.9109007716178894,0.9477161169052124,,0.9361914992332458
hau,0.9091655015945435,0.9632131457328796,,0.9619410634040833
ibo,0.917768657207489,0.95867919921875,,0.9542937278747559
kin,0.9598886966705322,0.9655611515045166,,0.9669530391693115
lug,0.9528235197067261,0.9659971594810486,,0.9448919296264648
luo,0.9519323110580444,0.9561527967453003,,0.9475393891334534
mos,0.9184666275978088,0.9493850469589233,,0.9518630504608154
nya,0.9132659435272217,0.9606911540031433,,0.9671235084533691
pcm,0.9223728179931641,0.9248540997505188,,0.9549289345741272
sna,0.895351231098175,0.9562506675720215,,0.9548671245574951
swa,0.936409056186676,0.9155823588371277,,0.9311618804931641
tsn,0.9264369010925293,0.9533135890960693,,0.9557608962059021
twi,0.9525576829910278,0.9752811193466187,,0.9622352123260498
wol,0.9070819020271301,0.9467576742172241,,0.9578555822372437
xho,0.891635000705719,0.9483679533004761,,0.9052512049674988
yor,0.8511195182800293,0.931562066078186,,0.907871663570404
zul,0.9192509055137634,0.9625818729400635,,0.9308008551597595
