,PER,DATE,LOC,ORG
bam,0.921398937702179,0.8641149401664734,0.8488094806671143,0.8494197130203247
bbj,0.925661563873291,0.7972226738929749,0.6753984689712524,0.8543365001678467
ewe,0.9255923628807068,0.6934278607368469,0.8797335624694824,0.9236733317375183
fon,0.9228343963623047,0.8375474810600281,0.7855988144874573,0.8919066786766052
hau,0.9277202486991882,0.9206480383872986,0.7976436614990234,0.9311328530311584
ibo,0.931129515171051,0.9409723281860352,0.8420312404632568,0.9335286617279053
kin,0.9369862079620361,0.931247889995575,0.9392481446266174,0.9434568285942078
lug,0.9802995920181274,0.8691086173057556,0.910283088684082,0.9188684821128845
luo,0.9341379404067993,0.9116464853286743,0.9093042016029358,0.9177051782608032
mos,0.9194367527961731,0.7361910939216614,0.8321556448936462,0.9009717702865601
nya,0.9476457834243774,0.8996873497962952,0.8856874704360962,0.9479252696037292
pcm,0.9289991855621338,0.7168248295783997,0.8720858097076416,0.870047926902771
sna,0.9415563344955444,0.9462430477142334,0.8489973545074463,0.9367635846138
swa,0.9369544386863708,0.852281391620636,0.9187899827957153,0.8961662650108337
tsn,0.9227342009544373,0.9183609485626221,0.8580342531204224,0.905742883682251
twi,0.943515956401825,0.8814268708229065,0.903135359287262,0.9471888542175293
wol,0.9290925860404968,0.9155049920082092,0.8066990971565247,0.9216085076332092
xho,0.9072322845458984,0.9506116509437561,0.7762668132781982,0.9237834215164185
yor,0.8299176692962646,0.824112594127655,0.6731664538383484,0.8809104561805725
zul,0.893572211265564,0.9227541089057922,0.8459271788597107,0.9437752962112427
