layer,model,rank_type,language,cosine,config
1,mbert,top5,lug,0.8845261539315276,use0_use1_con4_max500_bat32
1,mbert,top5,nya,0.8364626011818728,use0_use1_con4_max500_bat32
1,mbert,top5,twi,0.8325036029319053,use0_use1_con4_max500_bat32
1,mbert,top5,kin,0.8290243998698563,use0_use1_con4_max500_bat32
1,mbert,top5,luo,0.826453143050005,use0_use1_con4_max500_bat32
1,mbert,worst5,bbj,0.61441208003261,use0_use1_con4_max500_bat32
1,mbert,worst5,yor,0.6590351487731807,use0_use1_con4_max500_bat32
1,mbert,worst5,pcm,0.7040544785876675,use0_use1_con4_max500_bat32
1,mbert,worst5,fon,0.705808620296101,use0_use1_con4_max500_bat32
1,mbert,worst5,bam,0.7095852137445988,use0_use1_con4_max500_bat32
2,mbert,top5,lug,0.8976020434922154,use0_use1_con4_max500_bat32
2,mbert,top5,nya,0.8563362409901523,use0_use1_con4_max500_bat32
2,mbert,top5,kin,0.8546996927502505,use0_use1_con4_max500_bat32
2,mbert,top5,twi,0.854630316311328,use0_use1_con4_max500_bat32
2,mbert,top5,luo,0.8457083097643345,use0_use1_con4_max500_bat32
2,mbert,worst5,bbj,0.6557471002983449,use0_use1_con4_max500_bat32
2,mbert,worst5,yor,0.6949202271913377,use0_use1_con4_max500_bat32
2,mbert,worst5,pcm,0.713968180364583,use0_use1_con4_max500_bat32
2,mbert,worst5,fon,0.7450394158618048,use0_use1_con4_max500_bat32
2,mbert,worst5,ewe,0.7459014429074018,use0_use1_con4_max500_bat32
3,mbert,top5,lug,0.9370080992287941,use0_use1_con4_max500_bat32
3,mbert,top5,kin,0.9149151699014146,use0_use1_con4_max500_bat32
3,mbert,top5,twi,0.9118666407774164,use0_use1_con4_max500_bat32
3,mbert,top5,nya,0.9113730375278762,use0_use1_con4_max500_bat32
3,mbert,top5,luo,0.9052403795676395,use0_use1_con4_max500_bat32
3,mbert,worst5,bbj,0.7803479032577426,use0_use1_con4_max500_bat32
3,mbert,worst5,pcm,0.812070111220763,use0_use1_con4_max500_bat32
