,PER,DATE,LOC,ORG
bam,0.9870370030403137,,0.9813418984413147,0.9640558958053589
bbj,0.9755406975746155,,0.9576236605644226,0.9698106646537781
ewe,0.9805573225021362,,0.9786192178726196,0.9832335114479065
fon,0.9729315638542175,,0.9774682521820068,0.9687349796295166
hau,0.9915990233421326,,0.985248327255249,0.9876515865325928
ibo,0.9908660650253296,,0.9875044822692871,0.9822502732276917
kin,0.9924473166465759,,0.9914222955703735,0.9936246275901794
lug,0.9928086996078491,,0.986441969871521,0.995234489440918
luo,0.9861868023872375,,0.988864004611969,0.9864367246627808
mos,0.9859863519668579,,0.980867326259613,0.9828758239746094
nya,0.9926680326461792,,0.9895035028457642,0.9927918910980225
pcm,0.9770722389221191,,0.9619753360748291,0.9650417566299438
sna,0.989825427532196,,0.9926424026489258,0.9914796352386475
swa,0.9776827692985535,,0.9772516489028931,0.9722815752029419
tsn,0.9885050058364868,,0.985815167427063,0.9888144731521606
twi,0.987841784954071,,0.9873395562171936,0.9888480305671692
wol,0.9845525622367859,,0.9809280633926392,0.9826349020004272
xho,0.9796685576438904,,0.9869704842567444,0.9903859496116638
yor,0.965251624584198,,0.9625169634819031,0.9667249917984009
zul,0.9882000684738159,,0.9822164177894592,0.9928968548774719
