,DATE,LOC,PER,ORG
bam,0.99998539686203,0.9999796152114868,0.9999944567680359,0.9999762177467346
bbj,0.9999876618385315,0.9999850988388062,0.9999880194664001,0.9999905228614807
ewe,0.999987006187439,0.9999936819076538,0.9999883770942688,0.9999951720237732
fon,0.9999704957008362,0.9999785423278809,0.9999880790710449,0.9999911785125732
hau,0.9999743103981018,0.9999889135360718,0.9999867677688599,0.9999932050704956
ibo,0.9999861121177673,0.9999820590019226,0.9999938607215881,0.999989926815033
kin,0.9999966621398926,0.999994158744812,0.9999964237213135,0.9999960064888
lug,0.9999940991401672,0.9999945759773254,0.9999933242797852,0.9999833703041077
luo,0.9999922513961792,0.9999945163726807,0.9999942183494568,0.9999939203262329
mos,0.9999797344207764,0.9999885559082031,0.9999929666519165,0.9999926686286926
nya,0.9999956488609314,0.9999951124191284,0.9999954700469971,0.9999950528144836
pcm,0.9999847412109375,0.9999924302101135,0.9999932050704956,0.9999727010726929
sna,0.9999943375587463,0.9999949932098389,0.9999942779541016,0.9999958872795105
swa,0.9999713897705078,0.9999908208847046,0.9999914765357971,0.9999822974205017
tsn,0.9999954700469971,0.9999930262565613,0.9999940991401672,0.9999878406524658
twi,0.9999871253967285,0.9999910593032837,0.9999937415122986,0.9999944567680359
wol,0.9999927878379822,0.9999921917915344,0.9999887347221375,0.9999949336051941
xho,0.9999953508377075,0.9999945759773254,0.9999884366989136,0.9999954700469971
yor,0.9999809265136719,0.999984860420227,0.9999903440475464,0.9999939799308777
zul,0.9999926090240479,0.9999935626983643,0.9999952912330627,0.9999962449073792
