,LOC,DATE,PER,ORG
bam,0.9992597699165344,0.9992856383323669,0.9994114637374878,0.9994656443595886
bbj,0.9987583160400391,0.998594343662262,0.9992341995239258,0.9991992115974426
ewe,0.9991162419319153,0.9993342757225037,0.9990838170051575,0.9994097948074341
fon,0.999040961265564,0.9983209371566772,0.9983449578285217,0.9994673132896423
hau,0.9997761249542236,0.9994452595710754,0.9998905658721924,0.9997851252555847
ibo,0.9995988607406616,0.9994783401489258,0.9997532963752747,0.999409019947052
kin,0.9996320009231567,0.999187707901001,0.9998531341552734,0.9997715353965759
lug,0.9995530843734741,0.9994111657142639,0.9999161958694458,0.9999121427536011
luo,0.9994843006134033,0.9995501041412354,0.9993857145309448,0.999509871006012
mos,0.999677836894989,0.9991481900215149,0.9995818734169006,0.9996331930160522
nya,0.9996759295463562,0.9991253614425659,0.9996433854103088,0.9998407363891602
pcm,0.9985246062278748,0.9985728859901428,0.9990261197090149,0.9986527562141418
sna,0.9998108148574829,0.9989851713180542,0.9998080730438232,0.9998122453689575
swa,0.9993318915367126,0.9993166923522949,0.9993928670883179,0.9995847940444946
tsn,0.9992285966873169,0.9995498061180115,0.9995603561401367,0.9996061325073242
twi,0.9996005892753601,0.9993566870689392,0.9996507167816162,0.9996457695960999
wol,0.9989510774612427,0.9994551539421082,0.9993277788162231,0.999571681022644
xho,0.9995649456977844,0.9997513294219971,0.9993663430213928,0.9996983408927917
yor,0.9986255764961243,0.9983486533164978,0.9986839890480042,0.9989537000656128
zul,0.9990479946136475,0.9993597865104675,0.9995419383049011,0.9997095465660095
