,PER,DATE,LOC,ORG
bam,0.9533068537712097,0.9586134552955627,0.911651074886322,0.8774015307426453
bbj,0.9520982503890991,0.8780019283294678,0.7906064391136169,0.9362430572509766
ewe,0.944256067276001,0.8147512078285217,0.9273984432220459,0.9615658521652222
fon,0.9493440985679626,0.9085896015167236,0.8925256729125977,0.9582507014274597
hau,0.9610464572906494,0.9544601440429688,0.8740905523300171,0.9637976884841919
ibo,0.961243212223053,0.9715464115142822,0.8801937103271484,0.9607542157173157
kin,0.9636401534080505,0.968980073928833,0.9320589900016785,0.9633123278617859
lug,0.9440431594848633,0.9431692957878113,0.9483671188354492,0.9650449752807617
luo,0.9486299753189087,0.9584033489227295,0.9476417303085327,0.9597958326339722
mos,0.9543224573135376,0.8726059198379517,0.8891034722328186,0.9559603333473206
nya,0.969328761100769,0.9568809270858765,0.8938334584236145,0.9566776156425476
pcm,0.9627411365509033,0.8080767393112183,0.9286437034606934,0.9118925333023071
sna,0.9515588879585266,0.9674420356750488,0.8680042624473572,0.9507691264152527
swa,0.9402952194213867,0.9240981936454773,0.9408875107765198,0.9136062264442444
tsn,0.9535483717918396,0.9601595997810364,0.9206810593605042,0.9466754794120789
twi,0.9688098430633545,0.943257212638855,0.9492027759552002,0.9707493782043457
wol,0.9645518064498901,0.9449428915977478,0.8726366758346558,0.9565417170524597
xho,0.9262742400169373,0.9405506253242493,0.8561405539512634,0.949341356754303
yor,0.8974319696426392,0.9109702706336975,0.7967860102653503,0.9332647919654846
zul,0.93439120054245,0.9629316926002502,0.9131169319152832,0.9586437344551086
