,PER,LOC,ORG,DATE
bam,0.9643905758857727,0.9182350635528564,0.9139684438705444,
bbj,0.9543098211288452,0.8152027726173401,0.9333999156951904,
ewe,0.9453760385513306,0.9199855923652649,0.9320813417434692,
fon,0.9456486701965332,0.8982155323028564,0.9500582218170166,
hau,0.9682636857032776,0.8903954029083252,0.9580507278442383,
ibo,0.9632877111434937,0.9059317708015442,0.9581372737884521,
kin,0.973874568939209,0.9166746735572815,0.9281375408172607,
lug,0.9554255604743958,0.9243590235710144,0.965245246887207,
luo,0.9439599514007568,0.9306758642196655,0.9117233753204346,
mos,0.9530733227729797,0.9117305278778076,0.9483986496925354,
nya,0.9694907665252686,0.8993600010871887,0.9439755082130432,
pcm,0.9619948267936707,0.9070861339569092,0.9145064353942871,
sna,0.9611916542053223,0.8999072909355164,0.955414891242981,
swa,0.9526776671409607,0.9183481931686401,0.9060952663421631,
tsn,0.9605507254600525,0.8932006359100342,0.9499112367630005,
twi,0.9699168801307678,0.9331787824630737,0.9669201970100403,
wol,0.9616095423698425,0.8980259299278259,0.9370713233947754,
xho,0.9291593432426453,0.8845849633216858,0.9544958472251892,
yor,0.8957985043525696,0.7941506505012512,0.9397911429405212,
zul,0.9400447010993958,0.8975343704223633,0.9586743712425232,
