,DATE,LOC,ORG,PER
bam,,0.970558226108551,0.9658616781234741,0.9823087453842163
bbj,,0.9453680515289307,0.9790939688682556,0.9823483824729919
ewe,,0.9731540083885193,0.9821287393569946,0.9794102311134338
fon,,0.9568108320236206,0.981873631477356,0.9791214466094971
hau,,0.9473021030426025,0.9743234515190125,0.9797191023826599
ibo,,0.9478473663330078,0.9791268706321716,0.9858202338218689
kin,,0.96443110704422,0.9646737575531006,0.980021059513092
lug,,0.9711025357246399,0.9639208316802979,0.9832640886306763
luo,,0.9756700396537781,0.9650782346725464,0.9786073565483093
mos,,0.9669528603553772,0.9820879697799683,0.9844053387641907
nya,,0.9656222462654114,0.9766281247138977,0.9879476428031921
pcm,,0.970503568649292,0.9485224485397339,0.9846149682998657
sna,,0.9633175730705261,0.9748998880386353,0.9766373634338379
swa,,0.9657911062240601,0.9571439623832703,0.9833735227584839
tsn,,0.9648410677909851,0.9791547656059265,0.9840719699859619
twi,,0.9733281135559082,0.9862561821937561,0.9857723712921143
wol,,0.9552879929542542,0.9770373106002808,0.9875686168670654
xho,,0.9591255784034729,0.9762699604034424,0.9721143245697021
yor,,0.9318166971206665,0.975746750831604,0.9812158346176147
zul,,0.968092143535614,0.9837928414344788,0.9793484807014465
