,LOC,DATE,PER,ORG
bam,0.9104161262512207,,0.9399151802062988,0.8384186625480652
bbj,0.8060053586959839,,0.9284986853599548,0.9025460481643677
ewe,0.9013521671295166,,0.9126270413398743,0.9414772987365723
fon,0.8946231007575989,,0.9218047261238098,0.919223964214325
hau,0.8857510089874268,,0.9521784782409668,0.948508083820343
ibo,0.8985713720321655,,0.9481457471847534,0.9456004500389099
kin,0.9354529976844788,,0.9595726728439331,0.952531099319458
lug,0.9340475797653198,,0.9313545227050781,0.9607073664665222
luo,0.9402158260345459,,0.9322226643562317,0.8816288113594055
mos,0.9080015420913696,,0.9330893754959106,0.9290380477905273
nya,0.8830942511558533,,0.9484866857528687,0.9448127746582031
pcm,0.8849191665649414,,0.9378089904785156,0.9079515337944031
sna,0.8784406781196594,,0.9501107931137085,0.9442828297615051
swa,0.8939741253852844,,0.8934208154678345,0.8872382640838623
tsn,0.9074380397796631,,0.9387682676315308,0.9448655843734741
twi,0.9369308352470398,,0.9573946595191956,0.9555808901786804
wol,0.8941998481750488,,0.9390667676925659,0.940397322177887
xho,0.8572714328765869,,0.8840580582618713,0.9378909468650818
yor,0.7541882395744324,,0.8744907975196838,0.9190809726715088
zul,0.8940560817718506,,0.9047566056251526,0.9547522664070129
