,ORG,PER,LOC,DATE
bam,0.9611701369285583,0.9802363514900208,0.959683358669281,
bbj,0.9776365160942078,0.9787657260894775,0.9297088384628296,
ewe,0.9851114749908447,0.9718547463417053,0.965587854385376,
fon,0.9843419194221497,0.9788908362388611,0.9517790079116821,
hau,0.9797788262367249,0.9735202789306641,0.9488977193832397,
ibo,0.9842100739479065,0.9813570380210876,0.9382277727127075,
kin,0.9844976663589478,0.9769574403762817,0.9697837233543396,
lug,0.9751905798912048,0.97938072681427,0.9767237305641174,
luo,0.9621930122375488,0.9735798239707947,0.9741111993789673,
mos,0.9810046553611755,0.9806495308876038,0.9549082517623901,
nya,0.9797691106796265,0.9838629364967346,0.951212465763092,
pcm,0.9543363451957703,0.9796317219734192,0.962455153465271,
sna,0.9818297624588013,0.9746721386909485,0.9611421823501587,
swa,0.9557257890701294,0.9708523154258728,0.9604731798171997,
tsn,0.9824728965759277,0.9801656007766724,0.965313732624054,
twi,0.9888134598731995,0.9832254648208618,0.976090133190155,
wol,0.9762681722640991,0.9822802543640137,0.9389568567276001,
xho,0.9768815040588379,0.9647780060768127,0.9556783437728882,
yor,0.9764178991317749,0.9735324382781982,0.9161827564239502,
zul,0.9880481362342834,0.975394070148468,0.9651787281036377,
