,LOC,ORG,DATE,PER
bam,0.959683358669281,0.9611701369285583,,0.9802363514900208
bbj,0.9297088384628296,0.9776365160942078,,0.9787657260894775
ewe,0.965587854385376,0.9851114749908447,,0.9718547463417053
fon,0.9517790079116821,0.9843419194221497,,0.9788908362388611
hau,0.9488977193832397,0.9797788262367249,,0.9735202789306641
ibo,0.9382277727127075,0.9842100739479065,,0.9813570380210876
kin,0.9697837233543396,0.9844976663589478,,0.9769574403762817
lug,0.9767237305641174,0.9751905798912048,,0.97938072681427
luo,0.9741111993789673,0.9621930122375488,,0.9735798239707947
mos,0.9549082517623901,0.9810046553611755,,0.9806495308876038
nya,0.951212465763092,0.9797691106796265,,0.9838629364967346
pcm,0.962455153465271,0.9543363451957703,,0.9796317219734192
sna,0.9611421823501587,0.9818297624588013,,0.9746721386909485
swa,0.9604731798171997,0.9557257890701294,,0.9708523154258728
tsn,0.965313732624054,0.9824728965759277,,0.9801656007766724
twi,0.976090133190155,0.9888134598731995,,0.9832254648208618
wol,0.9389568567276001,0.9762681722640991,,0.9822802543640137
xho,0.9556783437728882,0.9768815040588379,,0.9647780060768127
yor,0.9161827564239502,0.9764178991317749,,0.9735324382781982
zul,0.9651787281036377,0.9880481362342834,,0.975394070148468
