,DATE,PER,ORG,LOC
bam,0.9998164176940918,0.999899685382843,0.9998511075973511,0.999882698059082
bbj,0.9997264742851257,0.9998859763145447,0.9998173117637634,0.9997825622558594
ewe,0.999458909034729,0.9999076128005981,0.9997855424880981,0.9998148083686829
fon,0.9997208714485168,0.9998987317085266,0.9998296499252319,0.9998545050621033
hau,0.9998694658279419,0.9999366402626038,0.9999217391014099,0.9998919367790222
ibo,0.9999094605445862,0.9999475479125977,0.9998002052307129,0.999883770942688
kin,0.9998719692230225,0.9999607801437378,0.9999148845672607,0.9999001622200012
lug,0.9998500943183899,0.9999865293502808,0.9999455809593201,0.9998180270195007
luo,0.9997912049293518,0.9999293684959412,0.9997611045837402,0.9998575448989868
mos,0.9998008012771606,0.9999321699142456,0.9998859167098999,0.9999045133590698
nya,0.9998404383659363,0.9999682307243347,0.9998645782470703,0.9998964667320251
pcm,0.9993366599082947,0.9998879432678223,0.9996709227561951,0.9997876286506653
sna,0.9998800754547119,0.9999534487724304,0.999957799911499,0.9998120069503784
swa,0.9997451305389404,0.9999436736106873,0.9997051954269409,0.9998535513877869
tsn,0.9998205900192261,0.9999480843544006,0.9996442794799805,0.9998176693916321
twi,0.9997749924659729,0.999923050403595,0.9998958706855774,0.9998905658721924
wol,0.9998104572296143,0.9999332427978516,0.9997312426567078,0.999823272228241
xho,0.9999380111694336,0.9999021887779236,0.9999222159385681,0.9998360276222229
yor,0.999771773815155,0.9998440742492676,0.9998458027839661,0.9996153116226196
zul,0.999906063079834,0.9998810887336731,0.9999567866325378,0.9998847842216492
